"","id","gene","Cancer MSS","Normal MSS","MSS Ratio"
"66","ENSG00000112651","MRPL2",1.7009382355033,0.191386382908296,8.88745693218056
"67","ENSG00000090565","RAB11FIP3",0.681935887944297,0.0785261586110227,8.684187537076
"68","ENSG00000171988","JMJD1C",0.978215010887795,0.112822133134948,8.67041761848038
"69","ENSG00000099991","CABIN1",0.934481600734303,0.108120021010335,8.6430023967992
"70","ENSG00000106636","YKT6",1.07268035522143,0.124111424779588,8.64288164547641
"71","ENSG00000251322","SHANK3",11.4455144788289,1.32519034911683,8.63688336279893
"72","ENSG00000141736","ERBB2",2.4457790843097,0.285075970524094,8.57939404648275
"73","ENSG00000115241","PPM1G",2.32384900698389,0.27091437883684,8.57779870142457
"74","ENSG00000143436","MRPL9",2.59791107923526,0.302933800153652,8.57583761837594
"75","ENSG00000164754","RAD21",2.47572633065025,0.290883781506463,8.5110497320568
"76","ENSG00000173575","CHD2",0.905319467918672,0.106735652543981,8.48188441575912
"77","ENSG00000160714","UBE2Q1",1.0740537982008,0.127382254839889,8.43173799640154
"78","ENSG00000005893","LAMP2",2.62794628939234,0.312488942452415,8.40972569707013
"79","ENSG00000168300","PCMTD1",1.19991198334622,0.142919719645407,8.39570624909759
"80","ENSG00000120915","EPHX2",5.94017952084372,0.709822579355181,8.36854122933074
"81","ENSG00000159202","UBE2Z",0.842498431961209,0.101047518614226,8.33764592654331
"82","ENSG00000107521","HPS1",0.495547174565181,0.0597662514092568,8.29142137712235
"83","ENSG00000171298","GAA",1.66500641617569,0.200962810797887,8.28514693621707
"84","ENSG00000125648","SLC25A23",2.18950559622745,0.264848209183398,8.26702058125412
"85","ENSG00000071564","TCF3",1.70911236473148,0.209580976032547,8.15490221052346
"86","ENSG00000135945","REV1",1.85754651381669,0.228484392522047,8.12986170877054
"87","ENSG00000165525","NEMF",1.60511588432405,0.198053528460757,8.10445487540051
"88","ENSG00000107758","PPP3CB",0.591534959299582,0.0730009572654527,8.10311236260353
"89","ENSG00000184867","ARMCX2",1.08552029869817,0.134830108203814,8.05102297372081
"90","ENSG00000181513","ACBD4",5.20298555651163,0.648671508076945,8.02098672706687
"91","ENSG00000130226","DPP6",31.2225246077114,3.91255866752894,7.9800783223605
"92","ENSG00000170606","HSPA4",2.36432919906819,0.297212556673789,7.95501113926086
"93","ENSG00000005812","FBXL3",3.24994661053366,0.411303698226584,7.90157400613328
"94","ENSG00000155313","USP25",5.8237317336327,0.738742176290882,7.88330749284252
"95","ENSG00000121579","NAA50",1.34992681858132,0.171460953726542,7.87308590814373
"96","ENSG00000144366","GULP1",7.588689947891,0.972053999714203,7.80686047289777
"97","ENSG00000154065","ANKRD29",10.4405901613088,1.3374033650029,7.80661275013779
"98","ENSG00000110801","PSMD9",1.08355481318888,0.13887853505554,7.80217628847793
"99","ENSG00000177885","GRB2",1.01438385493776,0.131959593546683,7.68707926172044
"100","ENSG00000160226","C21orf2",1.54024897664052,0.201831686262124,7.6313536549467
"101","ENSG00000170242","USP47",0.387078423135841,0.0510383172688647,7.58407494308151
"102","ENSG00000239900","ADSL",0.905288049867423,0.120030066421094,7.54217736322377
